Municipio,TERRITORIO_CODE,Anio,TIME_PERIOD_CODE,Medida,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,CPRO,CISLA,ISLA,CMUN,DC,NOMBRE
Haría,35010,2021,2021,Pensiones,PENSIONES,20.8,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2022,2022,Pensiones,PENSIONES,20.8,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2023,2023,Pensiones,PENSIONES,20.1,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.8,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.8,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
Haría,35010,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.0,,,35.0,353.0,Lanzarote,10.0,8.0,Haría
San Bartolomé,35018,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,71.3,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,72.1,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,71.5,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,70.9,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,70.0,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,61.9,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,62.6,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,68.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,68.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2015,2015,Otros ingresos,OTROS_INGRESOS,11.4,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2016,2016,Otros ingresos,OTROS_INGRESOS,11.4,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2017,2017,Otros ingresos,OTROS_INGRESOS,12.1,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2018,2018,Otros ingresos,OTROS_INGRESOS,12.8,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2019,2019,Otros ingresos,OTROS_INGRESOS,13.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2020,2020,Otros ingresos,OTROS_INGRESOS,11.0,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2021,2021,Otros ingresos,OTROS_INGRESOS,13.4,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2022,2022,Otros ingresos,OTROS_INGRESOS,13.8,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2023,2023,Otros ingresos,OTROS_INGRESOS,14.4,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.4,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.0,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2015,2015,Pensiones,PENSIONES,11.5,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2016,2016,Pensiones,PENSIONES,11.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2017,2017,Pensiones,PENSIONES,11.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2018,2018,Pensiones,PENSIONES,10.8,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2019,2019,Pensiones,PENSIONES,11.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2020,2020,Pensiones,PENSIONES,12.5,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2021,2021,Pensiones,PENSIONES,12.6,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2022,2022,Pensiones,PENSIONES,12.5,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2023,2023,Pensiones,PENSIONES,12.5,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.5,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.1,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
San Bartolomé,35018,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9,,,35.0,353.0,Lanzarote,18.0,9.0,San Bartolomé
Teguise,35024,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,69.8,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,70.0,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,69.5,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,67.8,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,67.8,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,61.7,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,62.3,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.9,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,64.8,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2015,2015,Otros ingresos,OTROS_INGRESOS,14.4,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2016,2016,Otros ingresos,OTROS_INGRESOS,14.4,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2017,2017,Otros ingresos,OTROS_INGRESOS,15.2,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2018,2018,Otros ingresos,OTROS_INGRESOS,17.1,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2019,2019,Otros ingresos,OTROS_INGRESOS,16.7,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2020,2020,Otros ingresos,OTROS_INGRESOS,13.6,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2021,2021,Otros ingresos,OTROS_INGRESOS,16.4,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2022,2022,Otros ingresos,OTROS_INGRESOS,19.3,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2023,2023,Otros ingresos,OTROS_INGRESOS,19.6,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.1,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.2,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.3,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.0,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2015,2015,Pensiones,PENSIONES,11.0,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2016,2016,Pensiones,PENSIONES,11.0,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2017,2017,Pensiones,PENSIONES,10.8,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2018,2018,Pensiones,PENSIONES,10.7,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2019,2019,Pensiones,PENSIONES,10.9,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2020,2020,Pensiones,PENSIONES,12.4,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2021,2021,Pensiones,PENSIONES,11.4,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2022,2022,Pensiones,PENSIONES,11.0,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2023,2023,Pensiones,PENSIONES,11.3,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.0,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.1,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,9.5,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.9,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Teguise,35024,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.6,,,35.0,353.0,Lanzarote,24.0,9.0,Teguise
Tías,35028,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,61.0,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,61.1,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,61.3,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,61.5,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,61.4,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,51.1,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,50.5,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.7,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.3,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2015,2015,Otros ingresos,OTROS_INGRESOS,21.3,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2016,2016,Otros ingresos,OTROS_INGRESOS,21.6,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2017,2017,Otros ingresos,OTROS_INGRESOS,22.2,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2018,2018,Otros ingresos,OTROS_INGRESOS,22.4,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2019,2019,Otros ingresos,OTROS_INGRESOS,22.1,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2020,2020,Otros ingresos,OTROS_INGRESOS,16.3,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2021,2021,Otros ingresos,OTROS_INGRESOS,21.6,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2022,2022,Otros ingresos,OTROS_INGRESOS,23.1,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2023,2023,Otros ingresos,OTROS_INGRESOS,24.4,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.0,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,1.8,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.0,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.2,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.3,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.0,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2015,2015,Pensiones,PENSIONES,12.5,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2016,2016,Pensiones,PENSIONES,12.7,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2017,2017,Pensiones,PENSIONES,11.9,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2018,2018,Pensiones,PENSIONES,11.3,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2019,2019,Pensiones,PENSIONES,11.7,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2020,2020,Pensiones,PENSIONES,14.0,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2021,2021,Pensiones,PENSIONES,13.7,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2022,2022,Pensiones,PENSIONES,13.2,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2023,2023,Pensiones,PENSIONES,12.8,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.5,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,15.6,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.3,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tías,35028,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.7,,,35.0,353.0,Lanzarote,28.0,7.0,Tías
Tinajo,35029,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,67.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,68.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,68.0,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,67.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,67.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,58.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,61.1,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,66.2,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,65.4,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2015,2015,Otros ingresos,OTROS_INGRESOS,13.1,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2016,2016,Otros ingresos,OTROS_INGRESOS,13.1,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2017,2017,Otros ingresos,OTROS_INGRESOS,14.1,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2018,2018,Otros ingresos,OTROS_INGRESOS,14.8,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2019,2019,Otros ingresos,OTROS_INGRESOS,14.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2020,2020,Otros ingresos,OTROS_INGRESOS,12.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2021,2021,Otros ingresos,OTROS_INGRESOS,14.6,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2022,2022,Otros ingresos,OTROS_INGRESOS,16.0,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2023,2023,Otros ingresos,OTROS_INGRESOS,17.5,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.4,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.6,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.6,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2015,2015,Pensiones,PENSIONES,12.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2016,2016,Pensiones,PENSIONES,12.3,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2017,2017,Pensiones,PENSIONES,12.1,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2018,2018,Pensiones,PENSIONES,11.7,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2019,2019,Pensiones,PENSIONES,11.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2020,2020,Pensiones,PENSIONES,13.2,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2021,2021,Pensiones,PENSIONES,12.7,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2022,2022,Pensiones,PENSIONES,12.1,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2023,2023,Pensiones,PENSIONES,12.1,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,11.9,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.4,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Tinajo,35029,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.8,,,35.0,353.0,Lanzarote,29.0,0.0,Tinajo
Yaiza,35034,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,68.8,,,35.0,353.0,Lanzarote,34.0,7.0,Yaiza
